timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_182002,AGG_ORACLE_FCFS,7658,1,76580001,0.0,0.0,true,0.02868509292602539,0.028139352798461914,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,9048,1,90480001,0.0,0.0,true,0.02524113655090332,0.024692296981811523,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,2506,1,25060001,0.0,0.0,true,0.028851032257080078,0.02834033966064453,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,2979,1,29790001,0.0,0.0,true,0.02863788604736328,0.02812361717224121,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,1125,1,11250001,0.0,0.0,true,0.032240867614746094,0.027850627899169922,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4931,1,49310001,0.0,0.0,true,0.02878093719482422,0.028214693069458008,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7345,1,73450001,0.0,0.0,true,0.028202056884765625,0.027647972106933594,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7772,1,77720001,0.0,0.0,true,0.028715133666992188,0.028166770935058594,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6272,1,62720001,0.0,0.0,true,0.028075218200683594,0.027579784393310547,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,3630,1,36300001,0.0,0.0,true,0.02853107452392578,0.028025150299072266,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,9401,1,94010001,0.0,0.0,true,0.028486967086791992,0.027944564819335938,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,2124,1,21240001,0.0,0.0,true,0.024726152420043945,0.02418828010559082,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,5866,1,58660001,0.0,0.0,true,0.028821945190429688,0.02831292152404785,288.0,2.625,6.125,3.25,8.0
