timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_151714,AGG_ORACLE_FCFS,4719,1,47190001,100.0,100.0,true,0.027884960174560547,0.027385473251342773,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6566,1,65660001,100.0,100.0,true,0.028402090072631836,0.02783036231994629,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,9071,1,90710001,100.0,100.0,true,0.024094104766845703,0.023601055145263672,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,9416,1,94160001,100.0,100.0,true,0.02864694595336914,0.028117895126342773,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,1942,1,19420001,100.0,100.0,true,0.027929067611694336,0.027406930923461914,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,1562,1,15620001,100.0,100.0,true,0.027798175811767578,0.02729654312133789,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,2244,1,22440001,100.0,100.0,true,0.027651071548461914,0.02713799476623535,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7298,1,72980001,100.0,100.0,true,0.028216123580932617,0.0276644229888916,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8847,1,88470001,100.0,100.0,true,0.03146100044250488,0.030954599380493164,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6318,1,63180001,100.0,100.0,true,0.027971982955932617,0.0273745059967041,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7261,1,72610001,100.0,100.0,true,0.027771949768066406,0.027193069458007812,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3149,1,31490001,100.0,100.0,true,0.027975082397460938,0.027422189712524414,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7427,1,74270001,100.0,100.0,true,0.028026103973388672,0.02742934226989746,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6882,1,68820001,100.0,100.0,true,0.02822399139404297,0.027667999267578125,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,9841,1,98410001,100.0,100.0,true,0.028463125228881836,0.027879953384399414,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6351,1,63510001,100.0,100.0,true,0.028150081634521484,0.027585506439208984,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,9611,1,96110001,100.0,100.0,true,0.02775883674621582,0.027203083038330078,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5178,1,51780001,100.0,100.0,true,0.02811408042907715,0.027554035186767578,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8915,1,89150001,100.0,100.0,true,0.027822017669677734,0.0272672176361084,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,361,1,3610001,100.0,100.0,true,0.027974843978881836,0.02742481231689453,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3803,1,38030001,100.0,100.0,true,0.028110980987548828,0.027558326721191406,288.0,2.625,6.125,3.25,8.0
